Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-25 00:00:00+05:30,876.3652068230922,878.1994122673816,849.9919225702721,856.9322509765625,10873022,0.0,0.0
2024-10-28 00:00:00+05:30,860.4519329558474,879.1908429028263,852.8671821791049,870.9616088867188,7106045,0.0,0.0
2024-10-29 00:00:00+05:30,872.746246564215,874.9770662799428,818.6612740036501,835.56591796875,26818871,0.0,0.0
2024-10-30 00:00:00+05:30,838.7882654719797,846.3234549984074,830.9060232147494,833.0377197265625,12933218,0.0,0.0
2024-10-31 00:00:00+05:30,836.6565722598632,836.6565722598632,824.7588663197203,826.9401245117188,11904413,0.0,0.0
2024-11-01 00:00:00+05:30,840.7216494472682,840.7216494472682,832.8394072400596,836.260009765625,2900548,0.0,0.0
2024-11-04 00:00:00+05:30,832.8393739204421,837.2514517543018,807.5567500692857,817.0748901367188,15514419,0.0,0.0
2024-11-05 00:00:00+05:30,814.4970873453123,836.4086707234603,813.4064885493328,828.5264892578125,10215249,0.0,0.0
2024-11-06 00:00:00+05:30,836.706140063708,836.706140063708,818.9587056505674,832.5419311523438,10579596,0.0,0.0
2024-11-07 00:00:00+05:30,833.8308778549339,835.565959943217,810.3328968992126,812.7620239257812,13237161,0.0,0.0
2024-11-08 00:00:00+05:30,814.9432684704022,814.9928301405532,794.2709687692351,798.5839233398438,16072692,0.0,0.0
2024-11-11 00:00:00+05:30,794.1718606468877,824.3623011602191,785.2485813137766,797.84033203125,27587619,0.0,0.0
2024-11-12 00:00:00+05:30,799.1292148943049,806.1686664026907,776.3748411513526,778.1594848632812,16526921,0.0,0.0
2024-11-13 00:00:00+05:30,780.2912140426272,785.8930747915717,768.9388075295049,779.547607421875,14674022,0.0,0.0
2024-11-14 00:00:00+05:30,779.8945993636842,785.248591237155,765.4190813574288,767.699462890625,11740909,0.0,0.0
2024-11-18 00:00:00+05:30,771.3679225037777,775.085955549265,752.7281956053731,765.3199462890625,17053446,0.0,0.0
2024-11-19 00:00:00+05:30,765.3199596031319,793.0812734923937,765.3199596031319,776.5236206054688,14012014,0.0,0.0
2024-11-21 00:00:00+05:30,778.2586484102502,779.2501238371019,759.718045825151,767.2532348632812,14194678,0.0,0.0
2024-11-22 00:00:00+05:30,768.3934728957609,787.2315064248182,768.3934728957609,784.257080078125,14535112,0.0,0.0
2024-11-25 00:00:00+05:30,801.161732276637,803.2934287187248,786.8845219806813,789.809326171875,15194167,0.0,0.0
2024-11-26 00:00:00+05:30,790.3547199297111,794.9650447010366,773.4996364105441,776.3253173828125,10310838,0.0,0.0
2024-11-27 00:00:00+05:30,778.3578107322808,785.1494540553,772.458519544066,777.2672119140625,10014685,0.0,0.0
2024-11-28 00:00:00+05:30,776.3252676929322,785.7938460196764,771.3678905045994,772.8055419921875,10939142,0.0,0.0
2024-11-29 00:00:00+05:30,772.8551438910868,782.6707754408694,770.4260168393869,779.7459106445312,10358590,0.0,0.0
2024-12-02 00:00:00+05:30,780.5886279954074,789.9580833206958,778.3082465098792,783.315185546875,8425826,0.0,0.0
2024-12-03 00:00:00+05:30,788.2230169382557,799.1292473613007,783.2656394732352,794.4197387695312,9874135,0.0,0.0
2024-12-04 00:00:00+05:30,798.1377341481681,799.1292095943148,777.366311448421,781.3817749023438,12392259,0.0,0.0
2024-12-05 00:00:00+05:30,786.2400603489882,790.7017000357101,774.3423545177299,785.7938842773438,12169428,0.0,0.0
2024-12-06 00:00:00+05:30,786.2400539333191,811.8696708297409,778.6056806509188,809.837158203125,19716910,0.0,0.0
2024-12-09 00:00:00+05:30,809.8371603588823,813.3568862116393,790.2059579482101,791.9410400390625,15573233,0.0,0.0
2024-12-10 00:00:00+05:30,797.9394311959878,803.5412917024274,790.6521108340297,793.0812377929688,13113082,0.0,0.0
2024-12-11 00:00:00+05:30,796.055680105136,800.0711436608908,791.3957332870984,792.2880249023438,7763357,0.0,0.0
2024-12-12 00:00:00+05:30,792.387224889999,795.1633441631574,778.8039985538156,779.646728515625,10602758,0.0,0.0
2024-12-13 00:00:00+05:30,782.2741433125262,785.7443074463587,768.3934867771962,783.5630493164062,14101869,0.0,0.0
2024-12-16 00:00:00+05:30,784.6536986227325,787.1819489278511,776.3252806019025,778.1099243164062,10015361,0.0,0.0
2024-12-17 00:00:00+05:30,778.8039500293688,789.561434235671,771.3678843066186,773.1029663085938,10270253,0.0,0.0
2024-12-18 00:00:00+05:30,767.4019838969602,767.6498527548081,747.5724752691318,749.2579956054688,19085263,0.0,0.0
2024-12-19 00:00:00+05:30,738.1039508332066,749.3571735942684,735.0799626498908,737.7073364257812,17119599,0.0,0.0
2024-12-20 00:00:00+05:30,737.9551860431709,743.1604323017591,715.3495572517025,717.8778076171875,17962656,0.0,0.0
2024-12-23 00:00:00+05:30,727.4455467289285,728.1395916440009,711.5819395952018,716.0435791015625,9653868,0.0,0.0
2024-12-24 00:00:00+05:30,717.3325064579857,738.946659718917,716.3410309825773,729.8250732421875,12553555,0.0,0.0
2024-12-26 00:00:00+05:30,729.825038734503,741.4253133512678,729.2797393517834,734.4849853515625,9343210,0.0,0.0
2024-12-27 00:00:00+05:30,742.6151427206082,760.3129560280986,739.3432857034496,744.1023559570312,15835079,0.0,0.0
2024-12-30 00:00:00+05:30,747.4733741769342,748.4648496378321,724.471131381129,727.39599609375,17441198,0.0,0.0
2024-12-31 00:00:00+05:30,727.3959857675264,737.0628713740492,726.5036336594424,733.840576171875,7092699,0.0,0.0
2025-01-01 00:00:00+05:30,734.1380042740165,744.6971814388289,729.7259264472806,742.8629760742188,7792251,0.0,0.0
2025-01-02 00:00:00+05:30,752.8273361789284,760.8087018629562,742.9621428361233,758.5283203125,15294572,0.0,0.0
2025-01-03 00:00:00+05:30,761.4531568317751,793.7752327725966,754.9590046414553,783.6622314453125,24773025,0.0,0.0
2025-01-06 00:00:00+05:30,790.899972851764,790.899972851764,758.7761442979945,769.6328125,16948151,0.0,0.0
2025-01-07 00:00:00+05:30,769.3849632150174,790.1563863738587,765.9147990768053,786.4879150390625,15547971,0.0,0.0
2025-01-08 00:00:00+05:30,785.8433973222109,790.2059133963394,774.9867898348623,788.1734008789062,11861066,0.0,0.0
2025-01-09 00:00:00+05:30,793.1803988339711,803.0951538193957,762.8908344564712,773.4500122070312,17948464,0.0,0.0
2025-01-10 00:00:00+05:30,773.4004401000371,781.2331206387856,760.2633899216,768.0465087890625,11144005,0.0,0.0
2025-01-13 00:00:00+05:30,762.4446420885433,766.9558434075516,742.4168253429333,744.5980834960938,12230175,0.0,0.0
2025-01-14 00:00:00+05:30,745.0937904392566,772.3593649396952,745.0937904392566,763.9318237304688,11377053,0.0,0.0
2025-01-15 00:00:00+05:30,764.4275798184964,778.3082362613743,749.6050095854511,757.0906372070312,10500910,0.0,0.0
2025-01-16 00:00:00+05:30,763.3370059076145,774.3423596687935,760.8086949897644,767.7490234375,8680163,0.0,0.0
2025-01-17 00:00:00+05:30,767.3028592507917,778.8039500293688,765.6669005858436,773.1029663085938,7007239,0.0,0.0
2025-01-20 00:00:00+05:30,773.3508841762599,776.3253106538609,760.4617027733223,767.7490234375,9956101,0.0,0.0
2025-01-21 00:00:00+05:30,768.3934788699218,779.9441921453295,751.9350104962001,754.2649536132812,11657178,0.0,0.0
2025-01-22 00:00:00+05:30,757.6359949907503,758.9249009824198,724.76855937145,736.4183959960938,12418474,0.0,0.0
2025-01-23 00:00:00+05:30,736.4183806055012,753.2239013604598,733.4935159642782,746.0852661132812,7916689,0.0,0.0
2025-01-24 00:00:00+05:30,743.656147546744,747.7212331917888,725.9583350088074,727.8421020507812,9513166,0.0,0.0
2025-01-27 00:00:00+05:30,726.7019432808565,726.7019432808565,703.2535246791739,706.9715576171875,14123990,0.0,0.0
2025-01-28 00:00:00+05:30,710.3921557189753,734.5345585775916,701.4688767218074,722.0419921875,16104653,0.0,0.0
2025-01-29 00:00:00+05:30,725.264281942678,748.5639547050198,720.3564664280642,746.0852661132812,12461404,0.0,0.0
2025-01-30 00:00:00+05:30,702.9561193253331,704.6416397539092,677.3760638985542,690.90966796875,59390998,0.0,0.0
2025-01-31 00:00:00+05:30,699.981666610129,710.887896543148,690.5130881803434,709.9955444335938,19157717,0.0,0.0
2025-02-01 00:00:00+05:30,713.3665969109671,718.5718431010749,694.9251774719576,700.5269775390625,14087493,0.0,0.0
2025-02-03 00:00:00+05:30,694.0328491569122,694.0328491569122,680.152192173774,681.58984375,17806760,0.0,0.0
2025-02-04 00:00:00+05:30,690.3643339249243,707.2689780043103,687.8360836663117,704.4928588867188,16792005,0.0,0.0
2025-02-05 00:00:00+05:30,704.9390247670548,719.2658567123384,704.6415942435423,710.9374389648438,12907325,0.0,0.0
2025-02-06 00:00:00+05:30,716.8367591515748,717.2333735423882,702.1133727442394,703.6005859375,10016927,0.0,0.0
2025-02-07 00:00:00+05:30,704.939051463151,709.8468670889677,697.1063711298389,700.7252807617188,12259132,0.0,0.0
2025-02-10 00:00:00+05:30,703.6996815999349,703.8484271193545,687.1420299299061,690.06689453125,10981963,0.0,0.0
2025-02-11 00:00:00+05:30,690.0668997544725,691.0583751851542,669.3450390472816,671.9724731445312,11939990,0.0,0.0
2025-02-12 00:00:00+05:30,674.2033411253087,681.6889690598305,661.3637212759057,678.5162353515625,12312424,0.0,0.0
2025-02-13 00:00:00+05:30,678.5161844910115,687.2412166634488,673.5588073543347,678.0204467773438,8490769,0.0,0.0
2025-02-14 00:00:00+05:30,680.1025860172471,685.0599631869699,663.44581082995,674.8477783203125,9968127,0.0,0.0
2025-02-17 00:00:00+05:30,672.2203447446382,684.8120948686376,661.3636766314102,680.7470092773438,10313575,0.0,0.0
2025-02-18 00:00:00+05:30,680.7470343092738,682.085562504289,666.4202621625473,676.5828857421875,7810143,0.0,0.0
2025-02-19 00:00:00+05:30,675.9383697509766,685.0599557471772,669.2954723127186,675.1947631835938,9986815,0.0,0.0
2025-02-20 00:00:00+05:30,674.2032916690373,686.9437267247812,669.245914524412,683.9197387695312,8673335,0.0,0.0
2025-02-21 00:00:00+05:30,680.1521777229118,684.1180796338326,665.3791688987877,667.4613037109375,14577524,0.0,0.0
2025-02-24 00:00:00+05:30,664.2885488273944,670.8322625651236,660.3226470433502,662.553466796875,8861769,0.0,0.0
2025-02-25 00:00:00+05:30,662.0577423642858,666.7672508273788,654.3738075034498,655.9601440429688,10251257,0.0,0.0
2025-02-27 00:00:00+05:30,656.3567809161118,659.3312074157317,640.1461806991284,643.0214233398438,12281857,0.0,0.0
2025-02-28 00:00:00+05:30,639.5016555656409,639.5016555656409,613.1779948697479,615.3592529296875,20477619,0.0,0.0
2025-03-03 00:00:00+05:30,615.3592427594505,621.506341942879,601.1315341936396,615.85498046875,18362700,0.0,0.0
2025-03-04 00:00:00+05:30,608.2206468350705,623.7868240131002,607.7744707649789,613.921630859375,11878225,0.0,0.0
2025-03-05 00:00:00+05:30,613.7233104295921,636.1306316448256,613.3266960392026,635.3374633789062,12373061,0.0,0.0
2025-03-06 00:00:00+05:30,647.6813692303816,650.3583651786231,630.181802480363,634.1973266601562,16991501,0.0,0.0
2025-03-07 00:00:00+05:30,634.5443249589733,645.9462932980798,629.5869474202314,642.7735595703125,10123450,0.0,0.0
2025-03-10 00:00:00+05:30,642.7735018984355,648.672792743206,637.8656864724546,642.6248168945312,10309166,0.0,0.0
2025-03-11 00:00:00+05:30,634.5442697259498,645.5992448810244,633.0074949256787,642.525634765625,9534750,0.0,0.0
2025-03-12 00:00:00+05:30,648.9206783149474,666.1723752522585,646.6898585652017,662.60302734375,18732785,0.0,0.0
2025-03-13 00:00:00+05:30,664.9330479825593,666.1227701343511,644.0624409327859,649.9121704101562,14004345,0.0,0.0
2025-03-17 00:00:00+05:30,659.3807578891696,660.7688477713624,651.8455684240512,655.4148559570312,9174398,0.0,0.0
2025-03-18 00:00:00+05:30,655.4148559570312,655.4148559570312,655.4148559570312,655.4148559570312,0,0.0,0.0
2025-03-19 00:00:00+05:30,679.5573150197439,679.9043072301768,672.7656717045911,676.4341430664062,9338414,0.0,0.0
2025-03-20 00:00:00+05:30,679.1606637631958,686.7950366121185,673.2118112338832,684.1676025390625,9712600,0.0,0.0
2025-03-21 00:00:00+05:30,687.0925094813092,698.9902152731934,682.6804314805133,696.9577026367188,14823483,0.0,0.0
2025-03-24 00:00:00+05:30,703.947560578355,711.3836263591122,696.0653187477806,707.417724609375,11671359,0.0,0.0
2025-03-25 00:00:00+05:30,712.8708435749605,716.8863070164654,700.3286550140474,704.2449951171875,13617465,0.0,0.0
2025-03-26 00:00:00+05:30,704.2450370905449,711.7306650289789,700.9731800363462,702.2125244140625,9363180,0.0,0.0
2025-03-27 00:00:00+05:30,662.3055917260593,670.8322562758707,655.464387006778,662.8508911132812,34238666,0.0,0.0
2025-03-28 00:00:00+05:30,666.1227501058806,679.1111146777783,663.5944998370503,668.7006225585938,16013687,0.0,0.0
2025-04-01 00:00:00+05:30,664.8338357465577,676.0374959733151,660.074765797963,666.1227416992188,9594669,0.0,0.0
2025-04-02 00:00:00+05:30,669.1963512291487,669.5929050908401,656.4558556895187,666.17236328125,8025225,0.0,0.0
2025-04-03 00:00:00+05:30,654.3737804285612,663.297059252587,646.9377147418729,648.3753662109375,13473832,0.0,0.0
2025-04-04 00:00:00+05:30,644.4590496193915,644.4590496193915,604.8000311812751,608.6171875,26621179,0.0,0.0
2025-04-07 00:00:00+05:30,555.7220189471655,577.038742243087,531.1830002693022,574.8079223632812,49463598,0.0,0.0
2025-04-08 00:00:00+05:30,586.160325992744,601.4290123392776,579.2199975129937,583.830322265625,20987855,0.0,0.0
2025-04-09 00:00:00+05:30,582.9875921364859,589.8287972705629,576.0968253305398,577.9310913085938,17483412,0.0,0.0
2025-04-11 00:00:00+05:30,604.8000487009374,607.5761679690513,585.9620143971376,589.9774780273438,21055814,0.0,0.0
2025-04-15 00:00:00+05:30,608.7659460718796,622.9440333643926,607.4274783768517,616.8960571289062,19722072,0.0,0.0
2025-04-16 00:00:00+05:30,619.6721796293267,619.6721796293267,608.3693348669433,610.7984619140625,12318376,0.0,0.0
2025-04-17 00:00:00+05:30,610.7984716464354,621.655140509502,603.0649748244092,616.2515869140625,14342652,0.0,0.0
2025-04-21 00:00:00+05:30,619.2755239988504,630.3304991533739,614.9130684536163,624.6790771484375,12785568,0.0,0.0
2025-04-22 00:00:00+05:30,624.877428949696,628.5459003737534,620.8619653093184,625.4722900390625,10292748,0.0,0.0
2025-04-23 00:00:00+05:30,630.52880963367,655.8609946797028,627.9509372156591,654.274658203125,23390570,0.0,0.0
2025-04-24 00:00:00+05:30,654.4729154887447,665.2800220195966,654.4729154887447,662.652587890625,15172229,0.0,0.0
2025-04-25 00:00:00+05:30,662.6526111901056,667.262996366487,645.9462735999499,649.664306640625,13207043,0.0,0.0
2025-04-28 00:00:00+05:30,648.7223744204224,663.8919366928257,646.9872923840232,662.454345703125,10243493,0.0,0.0
2025-04-29 00:00:00+05:30,665.7261929948222,677.0785988295858,655.960123650261,659.926025390625,13754685,0.0,0.0
2025-04-30 00:00:00+05:30,661.3141230567278,661.3141230567278,635.6348847770673,638.758056640625,19485917,0.0,0.0
2025-05-02 00:00:00+05:30,635.5357842242122,655.7122860852922,630.1322307421106,643.5667114257812,11488717,0.0,0.0
2025-05-05 00:00:00+05:30,657.2986733566953,660.9671446898337,650.2591612277304,655.9105834960938,8868484,0.0,0.0
2025-05-06 00:00:00+05:30,655.9105500532173,657.5465086973095,639.9973817123722,642.6743774414062,12718175,0.0,0.0
2025-05-07 00:00:00+05:30,636.527235021243,676.6819905015551,635.6845050998219,674.500732421875,30390515,0.0,0.0
2025-05-08 00:00:00+05:30,694.032819995041,698.494459552152,671.4271916753173,677.0289916992188,29315465,0.0,0.0
2025-05-09 00:00:00+05:30,661.8098928899772,704.9390769210095,660.3226796475278,702.4603881835938,40183276,0.0,0.0
2025-05-12 00:00:00+05:30,721.7941531740272,725.7600551145438,705.1373771268295,714.655517578125,20133616,0.0,0.0
2025-05-13 00:00:00+05:30,714.6554792455518,719.8111635946559,697.2550975178261,701.6671752929688,16125700,0.0,0.0
2025-05-14 00:00:00+05:30,684.1180430991416,701.9646007452061,680.152141400016,692.9917602539062,31505402,0.0,0.0
2025-05-15 00:00:00+05:30,692.7934693176989,723.5787698763579,690.2156573587393,721.8932495117188,28634074,0.0,0.0
2025-05-16 00:00:00+05:30,723.7770854464609,735.6747909606493,719.365007548644,724.4711303710938,20631512,0.0,0.0
2025-05-19 00:00:00+05:30,725.7600608025616,731.8080371033051,721.7941588309629,723.2813720703125,10460217,0.0,0.0
2025-05-20 00:00:00+05:30,723.7770818557063,731.461016628832,710.8879009459472,712.771728515625,14472506,0.0,0.0
2025-05-21 00:00:00+05:30,712.8708734401415,723.2813660286276,711.8793979555238,720.6043701171875,8998596,0.0,0.0
2025-05-22 00:00:00+05:30,718.819734334374,718.819734334374,704.5920851779763,711.3341064453125,10046820,0.0,0.0
2025-05-23 00:00:00+05:30,712.6229960371548,715.6469841260622,708.9049630143523,712.1272583007812,7915166,0.0,0.0
2025-05-26 00:00:00+05:30,715.8452555338542,731.7088623046875,715.052087298284,722.7855834960938,13017400,0.0,0.0
2025-05-27 00:00:00+05:30,722.7855949877653,723.1325871854511,709.1032460333554,710.3425903320312,12223125,0.0,0.0
2025-05-28 00:00:00+05:30,713.8623466183021,715.8452975811308,710.0947518918999,711.829833984375,7568961,0.0,0.0
2025-05-29 00:00:00+05:30,718.3239757328705,722.4881847966128,713.8623361320452,718.2744140625,8838921,0.0,0.0
2025-05-30 00:00:00+05:30,718.2743926661204,722.3394177531703,706.4262490872296,713.3665771484375,14533919,0.0,0.0
2025-06-02 00:00:00+05:30,710.8879274069304,712.8708783899344,701.3697868944558,705.533935546875,9712446,0.0,0.0
2025-06-03 00:00:00+05:30,708.904951127648,712.226369699715,696.3132007319193,697.8499755859375,9161608,0.0,0.0
2025-06-04 00:00:00+05:30,701.7999877929688,715.4500122070312,698.4000244140625,709.1500244140625,11287991,6.0,0.0
2025-06-05 00:00:00+05:30,712.7999877929688,714.4500122070312,704.0,710.1500244140625,10203331,0.0,0.0
2025-06-06 00:00:00+05:30,710.0,715.9000244140625,701.2000122070312,711.0,11975812,0.0,0.0
2025-06-09 00:00:00+05:30,715.0,726.0,713.0999755859375,717.7999877929688,9900412,0.0,0.0
2025-06-10 00:00:00+05:30,721.0,734.75,715.3499755859375,732.25,19151889,0.0,0.0
2025-06-11 00:00:00+05:30,734.9500122070312,744.0,730.1500244140625,736.4000244140625,12626754,0.0,0.0
2025-06-12 00:00:00+05:30,737.0,737.7000122070312,711.25,715.3499755859375,12585149,0.0,0.0
2025-06-13 00:00:00+05:30,700.0,714.9500122070312,698.2999877929688,712.0499877929688,10516625,0.0,0.0
2025-06-16 00:00:00+05:30,711.0,714.0,672.9500122070312,686.6500244140625,31246328,0.0,0.0
2025-06-17 00:00:00+05:30,686.0999755859375,686.1500244140625,672.0,674.75,17112867,0.0,0.0
2025-06-18 00:00:00+05:30,671.8499755859375,679.3499755859375,668.0,670.25,12556088,0.0,0.0
2025-06-19 00:00:00+05:30,670.25,676.2999877929688,666.6500244140625,672.2999877929688,10895470,0.0,0.0
2025-06-20 00:00:00+05:30,673.4000244140625,678.7999877929688,670.0999755859375,676.2000122070312,11393470,0.0,0.0
2025-06-23 00:00:00+05:30,670.0,676.0,666.0999755859375,671.25,10265601,0.0,0.0
2025-06-24 00:00:00+05:30,678.0,686.5,672.0,673.6500244140625,15359947,0.0,0.0
2025-06-25 00:00:00+05:30,676.0,679.0,673.4500122070312,674.5,10456015,0.0,0.0
2025-06-26 00:00:00+05:30,677.0,683.7000122070312,674.4500122070312,682.75,10104914,0.0,0.0
2025-06-27 00:00:00+05:30,685.0,691.4500122070312,683.0,686.9000244140625,7198028,0.0,0.0
2025-06-30 00:00:00+05:30,688.9000244140625,691.9000244140625,685.0,688.0,6960104,0.0,0.0
2025-07-01 00:00:00+05:30,691.0999755859375,693.8499755859375,680.4000244140625,683.7999877929688,6866073,0.0,0.0
2025-07-02 00:00:00+05:30,683.7999877929688,692.4500122070312,680.6500244140625,688.5499877929688,8034013,0.0,0.0
2025-07-03 00:00:00+05:30,693.8499755859375,696.9500122070312,688.5,690.4000244140625,9668110,0.0,0.0
2025-07-04 00:00:00+05:30,691.0,692.8499755859375,686.3499755859375,689.0499877929688,4942900,0.0,0.0
2025-07-07 00:00:00+05:30,689.0499877929688,691.9500122070312,683.3499755859375,688.8499755859375,5428220,0.0,0.0
2025-07-08 00:00:00+05:30,693.0,696.9500122070312,687.5,693.2000122070312,7615926,0.0,0.0
2025-07-09 00:00:00+05:30,688.9500122070312,695.5,688.5,692.7999877929688,5478813,0.0,0.0
2025-07-10 00:00:00+05:30,692.0,696.75,685.0,695.5999755859375,7733963,0.0,0.0
2025-07-11 00:00:00+05:30,692.9500122070312,698.4000244140625,677.0499877929688,681.7999877929688,8280654,0.0,0.0
2025-07-14 00:00:00+05:30,681.0,681.0,672.0,674.5,7748550,0.0,0.0
2025-07-15 00:00:00+05:30,676.0,685.9500122070312,674.2999877929688,684.4000244140625,7041706,0.0,0.0
2025-07-16 00:00:00+05:30,684.4000244140625,684.4000244140625,676.3499755859375,679.0,6244205,0.0,0.0
2025-07-17 00:00:00+05:30,679.0,686.9000244140625,678.1500244140625,681.7000122070312,6598144,0.0,0.0
2025-07-18 00:00:00+05:30,683.2000122070312,686.0,678.0,680.25,5558670,0.0,0.0
2025-07-21 00:00:00+05:30,680.5,688.5,671.25,687.4500122070312,6731863,0.0,0.0
2025-07-22 00:00:00+05:30,688.0,688.8499755859375,672.3499755859375,673.4000244140625,7749518,0.0,0.0
2025-07-23 00:00:00+05:30,676.7000122070312,693.0999755859375,676.25,690.0999755859375,14460727,0.0,0.0
2025-07-24 00:00:00+05:30,692.7000122070312,706.5,692.2999877929688,700.5,15197664,0.0,0.0
2025-07-25 00:00:00+05:30,701.0,702.4500122070312,684.7000122070312,687.4000244140625,7271718,0.0,0.0
2025-07-28 00:00:00+05:30,690.7000122070312,700.5,681.4000244140625,682.9000244140625,7788718,0.0,0.0
2025-07-29 00:00:00+05:30,681.9000244140625,694.0,680.5999755859375,692.3499755859375,6239871,0.0,0.0
2025-07-30 00:00:00+05:30,690.0,690.0,665.25,668.4500122070312,18923129,0.0,0.0
2025-07-31 00:00:00+05:30,659.8499755859375,673.4000244140625,652.3499755859375,665.9500122070312,18723710,0.0,0.0
2025-08-01 00:00:00+05:30,667.9500122070312,667.9500122070312,647.0,648.8499755859375,12546169,0.0,0.0
2025-08-04 00:00:00+05:30,650.0499877929688,656.7999877929688,646.0,653.5999755859375,8033881,0.0,0.0
2025-08-05 00:00:00+05:30,655.9500122070312,658.9000244140625,650.5499877929688,654.5999755859375,6714804,0.0,0.0
2025-08-06 00:00:00+05:30,655.0,658.0,650.4000244140625,652.8499755859375,6410830,0.0,0.0
2025-08-07 00:00:00+05:30,650.0,651.7000122070312,635.5,646.5,13609913,0.0,0.0
2025-08-08 00:00:00+05:30,647.9500122070312,652.9500122070312,630.0,633.7000122070312,10144452,0.0,0.0
2025-08-11 00:00:00+05:30,636.2000122070312,655.0,627.0999755859375,653.75,17275390,0.0,0.0
2025-08-12 00:00:00+05:30,651.0999755859375,660.9500122070312,650.7999877929688,654.0999755859375,11212223,0.0,0.0
2025-08-13 00:00:00+05:30,657.2000122070312,667.0,656.6500244140625,663.75,7557556,0.0,0.0
2025-08-14 00:00:00+05:30,666.0,666.5499877929688,657.7000122070312,664.5999755859375,6250494,0.0,0.0
2025-08-18 00:00:00+05:30,677.0,685.0,672.9000244140625,676.0,14226172,0.0,0.0
2025-08-19 00:00:00+05:30,676.75,703.3499755859375,673.0999755859375,700.25,19440384,0.0,0.0
2025-08-20 00:00:00+05:30,700.25,700.7999877929688,689.0,689.5999755859375,10050137,0.0,0.0
2025-08-21 00:00:00+05:30,694.0,694.9500122070312,685.0,685.4000244140625,8432614,0.0,0.0
2025-08-22 00:00:00+05:30,685.9000244140625,691.5,678.5999755859375,680.2999877929688,6429718,0.0,0.0
2025-08-25 00:00:00+05:30,683.75,688.9000244140625,680.2999877929688,686.7999877929688,6429311,0.0,0.0
2025-08-26 00:00:00+05:30,686.7999877929688,686.9500122070312,678.2999877929688,681.6500244140625,7496633,0.0,0.0
2025-08-28 00:00:00+05:30,679.9000244140625,680.9000244140625,667.7999877929688,675.4500122070312,9466045,0.0,0.0
2025-08-29 00:00:00+05:30,675.4500122070312,681.1500244140625,668.0,669.0,8201917,0.0,0.0
2025-09-01 00:00:00+05:30,671.2999877929688,691.5,670.5499877929688,690.1500244140625,7644947,0.0,0.0
2025-09-02 00:00:00+05:30,690.1500244140625,694.6500244140625,681.6500244140625,684.4000244140625,7854694,0.0,0.0
2025-09-03 00:00:00+05:30,688.0,693.4500122070312,685.0,692.0499877929688,6094892,0.0,0.0
2025-09-04 00:00:00+05:30,705.9000244140625,706.3499755859375,685.7000122070312,687.5,13439418,0.0,0.0
2025-09-05 00:00:00+05:30,690.9000244140625,697.3499755859375,683.0999755859375,691.7000122070312,6692975,0.0,0.0
2025-09-08 00:00:00+05:30,695.0,722.0,694.0499877929688,719.5,20531027,0.0,0.0
2025-09-09 00:00:00+05:30,721.1500244140625,722.25,713.5,715.5499877929688,9409853,0.0,0.0
2025-09-10 00:00:00+05:30,717.6500244140625,720.0,702.7000122070312,709.0999755859375,10363493,0.0,0.0
2025-09-11 00:00:00+05:30,710.2000122070312,712.0,704.5499877929688,705.8499755859375,5530633,0.0,0.0
2025-09-12 00:00:00+05:30,708.0,718.9000244140625,707.3499755859375,715.25,8252416,0.0,0.0
2025-09-15 00:00:00+05:30,715.2999877929688,721.9500122070312,711.5499877929688,712.9000244140625,6007524,0.0,0.0
2025-09-16 00:00:00+05:30,715.0,719.7000122070312,705.0,713.25,9765743,0.0,0.0
2025-09-17 00:00:00+05:30,715.0,722.9500122070312,714.2999877929688,719.1500244140625,11872451,0.0,0.0
2025-09-18 00:00:00+05:30,722.0,725.25,707.5999755859375,711.2000122070312,12199357,0.0,0.0
2025-09-19 00:00:00+05:30,713.5,713.5,704.9500122070312,707.4500122070312,12127319,0.0,0.0
2025-09-22 00:00:00+05:30,709.0,712.0,694.8499755859375,696.25,9688597,0.0,0.0
2025-09-23 00:00:00+05:30,701.7999877929688,707.7999877929688,697.0,701.3499755859375,11904667,0.0,0.0
2025-09-24 00:00:00+05:30,700.5,703.2999877929688,681.2999877929688,682.9500122070312,13252215,0.0,0.0
2025-09-25 00:00:00+05:30,669.9000244140625,675.0,655.2999877929688,664.2999877929688,24687611,0.0,0.0
2025-09-26 00:00:00+05:30,666.0,680.3499755859375,662.3499755859375,672.9000244140625,15780434,0.0,0.0
2025-09-29 00:00:00+05:30,684.0,685.0,670.0,672.5,13014474,0.0,0.0
2025-09-30 00:00:00+05:30,672.0,683.5,666.6500244140625,680.2000122070312,15001606,0.0,0.0
2025-10-01 00:00:00+05:30,681.0,720.0,679.2000122070312,718.3499755859375,30163206,0.0,0.0
2025-10-03 00:00:00+05:30,718.5,739.7000122070312,715.0,716.0999755859375,27786917,0.0,0.0
2025-10-06 00:00:00+05:30,718.0,718.5,703.9500122070312,712.6500244140625,10333314,0.0,0.0
2025-10-07 00:00:00+05:30,712.6500244140625,712.9000244140625,697.1500244140625,698.0499877929688,13099357,0.0,0.0
2025-10-08 00:00:00+05:30,694.9000244140625,702.0,679.0,681.5499877929688,16568975,0.0,0.0
2025-10-09 00:00:00+05:30,684.5999755859375,685.0,668.7999877929688,681.0999755859375,16202851,0.0,0.0
2025-10-10 00:00:00+05:30,684.7999877929688,688.5999755859375,666.9000244140625,678.9500122070312,16069904,0.0,0.0
